AbilityID,GOID,AbilityName
8239,-2147435520,FreezeArea1Ability
8240,-2147434496,FreezeSystem1Ability
8241,-2147433472,GaussianBlur1Ability
8242,-2147432448,GroupRepairs2Ability
8243,-2147431424,GuardianHealerAbility
8244,-2147430400,HackerAbility
8245,-2147429376,HarmfulCodeAbility
8246,-2147428352,RestoreHealth4Ability
8247,-2147427328,HealerAbility
8248,-2147426304,GroupRepairs1Ability
8249,-2147425280,LogicBlast1Ability
8250,-2147424256,LogicBlast2Ability
8251,-2147423232,LogicBlast3Ability
8252,-2147422208,LogicBomb1Ability
8253,-2147421184,Miasma1Ability
8254,-2147420160,MovementAccelerator1Ability
8255,-2147419136,NetworkFirewall1Ability
8256,-2147418112,NetworkHackerAbility
8257,-2147417088,Overheat1Ability
8258,-2147416064,Overload1Ability
8259,-2147415040,PathogenistAbility
8260,-2147414016,PersonalFirewall1Ability
8261,-2147412992,ProcessorLag1Ability
8262,-2147411968,QuickRecoveryAbility
8263,-2147410944,RepairAndUpgradeAbility
8264,-2147409920,ResistCombat1Ability
8265,-2147408896,ResistContagionAbility
8266,-2147407872,ResistDamageAbility
8267,-2147406848,ResistInfectionAbility
8268,-2147405824,ResistVirusesAbility
8269,-2147404800,RestoreHealth1Ability
8270,-2147403776,FocusAttributeAbility
8271,-2147402752,PerceptionAttributeAbility
8272,-2147401728,RestoreHealth2Ability
8273,-2147400704,ReasonAttributeAbility
8274,-2147399680,BeliefAttributeAbility
8275,-2147398656,SelectivePhageAbility
8276,-2147397632,VitalityAttributeAbility
8277,-2147396608,MezAbility
8278,-2147395584,Slow1Ability
8279,-2147394560,HasteAbility
8280,-2147393536,InnerstrengthSitRegenRateAbility
8281,-2147392512,StaticField1Ability
8282,-2147391488,BlindAbility
8283,-2147390464,ConfuseAbility
8284,-2147389440,TeamMedicAbility
8285,-2147388416,EnrageAbility
8286,-2147387392,ImpairConnectionAbility
8287,-2147386368,TransmitVirusAbility
8288,-2147385344,PowerlessAbility
8289,-2147384320,UILag1Ability
8290,-2147383296,ViralAttackerAbility
8291,-2147382272,RootedAbility
8292,-2147381248,SlowAbility
8293,-2147380224,AikidoAbility
8294,-2147379200,StunAbility
8295,-2147378176,WoundedAbility
8296,-2147377152,None
8297,-2147376128,BodyShotAbility
8298,-2147375104,MaxHealthAbility
8299,-2147374080,FlashBombAbility
8300,-2147373056,CurrentHealthAbility
8301,-2147372032,MaxInnerstrengthAbility
8302,-2147371008,CombatEvasionAbility
8303,-2147369984,CurrentInnerstrengthAbility
8304,-2147368960,HealthRegenRateAbility
8305,-2147367936,CombatInsightAbility
8306,-2147366912,InnerstrengthRegenRateAbility
8307,-2147365888,MovementSpeedAbility
8308,-2147364864,CombatToughnessAbility
8309,-2147363840,InnerstrengthCostModifierAbility
8310,-2147362816,CutthroatAbility
8311,-2147361792,DisarmTrapsAbility
8312,-2147360768,DisguiseAbility
8313,-2147359744,EscapeSideRollAbility
8314,-2147358720,EscapeBackRollAbility
8315,-2147357696,FindWeaknessAbility
8316,-2147356672,FirearmsAbility
8317,-2147355648,FirearmsExpertAbility
8318,-2147354624,PistolDisarmingShotAbility
8319,-2147353600,BuffAreaRadiusAbility
8320,-2147352576,GunmanAbility
8321,-2147351552,HandgunsAbility
8322,-2147350528,HinderingShotAbility
8323,-2147349504,InfiltratorAbility
8324,-2147348480,KarateAbility
8325,-2147347456,KungFuAbility
8326,-2147346432,LegSweepAbility
8327,-2147345408,MartialArtsAbility
8328,-2147344384,MartialArtsExpertiseAbility
8329,-2147343360,MartialArtsInitiateAbility
8330,-2147342336,GuardBreakerAbility
8331,-2147341312,IronGuardAbility
8332,-2147340288,MultifightingAbility
8333,-2147339264,NeuroDartAbility
8334,-2147338240,OpenLocksAbility
8335,-2147337216,OperativeAbility
8336,-2147336192,DamageResistanceAbility
8337,-2147335168,OverhandSmashAbility
8338,-2147334144,PoisonKnifeAbility
8339,-2147333120,RiflesAbility
8340,-2147332096,SharpshooterAbility
8341,-2147331072,SixthSenseAbility
8342,-2147330048,CompelCloseCombatAbility
8343,-2147329024,SneakAbility
8344,-2147328000,SneakAttackSpinBackAbility
8345,-2147326976,SneakAttackDropKickAbility
8346,-2147325952,SoldierAbility
8347,-2147324928,SpyAbility
8348,-2147323904,StealthAwarenessAbility
8349,-2147322880,ViralResistanceAbility
8350,-2147321856,SubmachinegunsAbility
8351,-2147320832,MeleePhysicalDamageAbility
8352,-2147319808,AllAbilityLevelsAbility
8353,-2147318784,UncannySensesAbility
8354,-2147317760,MaxBuffBufferAbility
8355,-2147316736,CombatTacticsAbility
8356,-2147315712,WeakPointsAbility
8357,-2147314688,TapDataNodeAbility
8358,-2147313664,HackConstructKeyAbility
8359,-2147312640,None
8360,-2147311616,WithdrawCombatAbility
8361,-2147310592,EmergencyRepairs1Ability
8362,-2147309568,PassiveCodeAbility
8363,-2147308544,RangePhysicalDamageAbility
8364,-2147307520,ViralDamageAbility
8365,-2147306496,CombatEnhancement1Ability
8366,-2147305472,HealDamageAbility
8367,-2147304448,InvisibilityAbility
8368,-2147303424,CoveringFireAbility
8369,-2147302400,DebuffAreaRadiusAbility
8370,-2147301376,InvokedDebuffTimesAbility
8371,-2147300352,InvokedBuffTimesAbility
8372,-2147299328,MeleeDamageResistanceAbility
8373,-2147298304,RangedDamageResistanceAbility
8374,-2147297280,StealthDamageResistanceAbility
8375,-2147296256,ViralDeflectionAbility
8376,-2147295232,HyperSprintAbility
8377,-2147294208,IntenseAttackAbility
8378,-2147293184,ImprovedSneakAbility
8379,-2147292160,PillBolsterHealthAbility
8380,-2147291136,PillBolsterHealth2Ability
8381,-2147290112,PillBolsterHealth3Ability
8382,-2147289088,PillHealthReplenish1Ability
8383,-2147288064,PillHealthReplenish2Ability
8384,-2147287040,PillHealthReplenish3Ability
8385,-2147286016,PillHealthReplenish4Ability
8386,-2147284992,ConditionStatesAbility
8387,-2147283968,ForceCloseCombatAbility
8388,-2147282944,IgnorePainAbility
8389,-2147281920,HeadButtAbility
8390,-2147280896,CheapShotAbility
8391,-2147279872,DazeAbility
8392,-2147278848,OffBalanceAbility
8393,-2147277824,StaggeredAbility
8394,-2147276800,DeathEffectAbility
8395,-2147275776,SpeedTacticAbility
8396,-2147274752,StealthDetectionAbility
8397,-2147273728,GrabTacticAbility
8398,-2147272704,PowerTacticAbility
8399,-2147271680,WoodenStakeAttackAbility
8400,-2147270656,SilverBulletAttackAbility
8401,-2147269632,StealthAbility
8402,-2147268608,TacticISCostModifierAbility
8403,-2147267584,VulnerabilityDurationModifierAbility
8404,-2147266560,DamageAgainstVulnerabilityAbility
8405,-2147265536,VulnerabilityGenerationPercentAbility
8406,-2147264512,SelectionRangeAbility
8407,-2147263488,LocateDataNodeAbility
8408,-2147262464,JackoutAbility
8409,-2147261440,EvadeCombatAbility
8410,-2147260416,DisableSecurityDevicesAbility
8411,-2147259392,SpeedTacticsAbility
8412,-2147258368,PowerTacticsAbility
8413,-2147257344,GrabTacticsAbility
8414,-2147256320,GrabDamageAbility
8415,-2147255296,SpeedDamageAbility
8416,-2147254272,PowerDamageAbility
8417,-2147253248,GrabGunDamageAbility
8418,-2147252224,PowerGunDamageAbility
8419,-2147251200,SpeedGunDamageAbility
8420,-2147250176,GrabGunTacticsAbility
8421,-2147249152,PowerGunTacticsAbility
8422,-2147248128,SpeedGunTacticsAbility
8423,-2147247104,DisarmedAbility
8424,-2147246080,CombatDisarmedAbility
8425,-2147245056,ClearHeadAbility
8426,-2147244032,RestoreHealth3Ability
8427,-2147243008,RestoreHealth5Ability
8428,-2147241984,DoctorAbility
8429,-2147240960,FastHealing2Ability
8430,-2147239936,HarmfulCode2Ability
8431,-2147238912,DualHandgunsAbility
8432,-2147237888,GunslingerAbility
8433,-2147236864,PistolSlideAbility
8434,-2147235840,PistolEvasiveAbility
8435,-2147234816,PistolAerialAbility
8436,-2147233792,PistolBarrageAbility
8437,-2147232768,ScattershotAbility
8438,-2147231744,DualSubmachineGunsAbility
8439,-2147230720,BulletSprayAbility
8440,-2147229696,SuppressionFireAbility
8441,-2147228672,SlidingVolleyAbility
8442,-2147227648,ControlledBurstAbility
8443,-2147226624,RiflemanAbility
8444,-2147225600,AdvancedRifleryAbility
8445,-2147224576,WoundingShotAbility
8446,-2147223552,ImmobilizingShotAbility
8447,-2147222528,DisablingShotAbility
8448,-2147221504,ThreeRoundBurstAbility
8449,-2147220480,KungFuMasterAbility
8450,-2147219456,KungfuMasteryAbility
8451,-2147218432,DimMakStrikeAbility
8452,-2147217408,MisdirectPunchAbility
8453,-2147216384,MachinegunFistComboAbility
8454,-2147215360,PistonKicksAbility
8455,-2147214336,KarateMasterAbility
8456,-2147213312,KarateExpertiseAbility
8457,-2147212288,KiChargedPunchAbility
8458,-2147211264,SidekickComboAbility
8459,-2147210240,SkyHighSidekickAbility
8460,-2147209216,SwirlingKiSummonAbility
8461,-2147208192,AikidoMasteryAbility
8462,-2147207168,AikidoMasterAbility
8463,-2147206144,IronBodyAbility
8464,-2147205120,SereneCalmAbility
8465,-2147204096,CounterThrowAbility
8466,-2147203072,MakiOtoshiAbility
8467,-2147202048,ProgrammerAbility
8468,-2147201024,DecompileItemsAbility
8469,-2147200000,CompileAbility
8470,-2147198976,WickedAimAbility
8471,-2147197952,DeadlyThrowAbility
8472,-2147196928,CripplingThrowAbility
8473,-2147195904,WoundingThrowAbility
8474,-2147194880,BlindingThrowAbility
8475,-2147193856,KnifeThrowerAbility
8476,-2147192832,ImprovedSneakAttackAbility
8477,-2147191808,AssassinAbility
8478,-2147190784,SneakAttackSpinThrowAbility
8479,-2147189760,SneakAttackSuplexAbility
8480,-2147188736,SneakAttackTopsyTurvyAbility
8481,-2147187712,SneakAttackPuntAbility
8482,-2147186688,ShadowAbility
8483,-2147185664,DesperateSpeedAbility
8484,-2147184640,EscapeCartwheelAbility
8485,-2147183616,StealthCountermeasuresAbility
8486,-2147182592,ShiftyTechniqueAbility
8487,-2147181568,CannyStrikeAbility
8488,-2147180544,AikidoSpinClayPigeonAbility
8489,-2147179520,CryptographyAbility
8490,-2147178496,DetectionAbility
8491,-2147177472,SuspiciousCynic
8492,-2147176448,TrueBeliever
8493,-2147175424,TroubledIntellectual
8494,-2147174400,NewAgeHippy
8495,-2147173376,FanaticSelfImprover
8496,-2147172352,DevotedAscetic
8497,-2147171328,LunaticFringe
8498,-2147170304,InquisitiveGenius
8499,-2147169280,SecludedIntrovert
8500,-2147168256,DetachedSpectator
8501,-2147167232,StandOffAbility
8502,-2147166208,ArbalestAbility
8503,-2147165184,LogicBlast4Ability
8504,-2147164160,LogicBlast5Ability
8505,-2147163136,LogicCannon1Ability
8506,-2147162112,UpgradeAttacksAbility
8507,-2147161088,Stun1Ability
8508,-2147160064,DodgeAbility
8509,-2147159040,PotencyAbility
8510,-2147158016,UpgradeArtistAbility
8511,-2147156992,PersonalFirewall2Ability
8512,-2147155968,NegativeConditionSweep1Ability
8513,-2147154944,Efficiency1Ability
8514,-2147153920,BolsterHealth2Ability
8515,-2147152896,MovementAccelerator2Ability
8516,-2147151872,CounterUpgrade1Ability
8517,-2147150848,RestoreRSIAbility
8518,-2147149824,RevitalizeRSIAbility
8519,-2147148800,AvoidanceAbility
8520,-2147147776,CodeBranchingAbility
8521,-2147146752,LogicBlast6Ability
8522,-2147145728,LogicBarrageAbility
8523,-2147144704,LogicCannon2Ability
8524,-2147143680,EmergencyRepairs2Ability
8525,-2147142656,Stun2Ability
8526,-2147141632,BallistaAbility
8527,-2147140608,ArtilleristAbility
8528,-2147139584,LogicBomb2Ability
8529,-2147138560,LogicBomb3Ability
8530,-2147137536,MasterKnifeThrowerAbility
8531,-2147136512,DeadlyAimAbility
8532,-2147135488,ThroatCuttingThrowAbility
8533,-2147134464,SeverArteryAbility
8534,-2147133440,ViralTransmissionAbility
8535,-2147132416,Miasma2Ability
8536,-2147131392,CombatHackingAbility
8537,-2147130368,RangeBoosterAbility
8538,-2147129344,DedicatedCodeAbility
8539,-2147128320,SubduingThrowAbility
8540,-2147127296,StaggeringThrowAbility
8541,-2147126272,HostileProgrammingAbility
8542,-2147125248,CodeInfection1Ability
8543,-2147124224,CodeInfection2Ability
8544,-2147123200,FreezeSystem2Ability
8545,-2147122176,InfectArea1Ability
8546,-2147121152,DestroyResolve1Ability
8547,-2147120128,VectorAbility
8548,-2147119104,HowitzerAbility
8549,-2147118080,LogicBomb4Ability
8550,-2147117056,CodeShieldAbility
8551,-2147116032,CodeNukeAbility
8552,-2147115008,InsidiousCodeAbility
8553,-2147113984,FumbleFieldAbility
8554,-2147112960,WhiteNoiseAbility
8555,-2147111936,ImprovedInvisibilityAbility
8556,-2147110912,SmokeBombAbility
8557,-2147109888,GhostStrikeAbility
8558,-2147108864,ImpartInvisibilityAbility
8559,-2147107840,MasterShadowAbility
8560,-2147106816,VanishAbility
8561,-2147105792,CorpsmanAbility
8562,-2147104768,DedicationAbility
8563,-2147103744,GroupRepairs3Ability
8564,-2147102720,GroupRepairs4Ability
8565,-2147101696,CombatTrainingAbility
8566,-2147100672,WeaponsBoostAbility
8567,-2147099648,ReviveRSIAbility
8568,-2147098624,AdvancedDamageResistanceAbility
8569,-2147097600,CancelUpgrade1Ability
8570,-2147096576,DeflectVirus1Ability
8571,-2147095552,SweepParty1Ability
8572,-2147094528,DeflectBullets1Ability
8573,-2147093504,GroupHeal1Ability
8574,-2147092480,RecallTeamMemberAbility
8575,-2147091456,ForceEnhancerAbility
8576,-2147090432,DisruptConnectionAbility
8577,-2147089408,SneakAttackDivingFrankAbility
8578,-2147088384,SneakAttackFreeJointsAbility
8579,-2147087360,SneakAttackBullDogAbility
8580,-2147086336,SneakAttackRevBullDogAbility
8581,-2147085312,MasterAssassinAbility
8582,-2147084288,SkriptKiddieAbility
8583,-2147083264,EffectiveCodeAbility
8584,-2147082240,CodeRot1Ability
8585,-2147081216,CodeStop1Ability
8586,-2147080192,Overheat2Ability
8587,-2147079168,BufferOverflow1Ability
8588,-2147078144,CrashAbility
8589,-2147077120,GameMasterAbility
8590,-2147076096,RepelInfectionAbility
8591,-2147075072,ZoneOfPowerlessnessAbility
8592,-2147074048,PlagueZone1Ability
8593,-2147073024,InefficiencyField1Ability
8594,-2147072000,BottleneckFieldAbility
8595,-2147070976,DisruptionFieldAbility
8596,-2147069952,DespoilerAbility
8597,-2147068928,AikidoRedirectionAbility
8598,-2147067904,KiBurstAbility
8599,-2147066880,PunchReversalAbility
8600,-2147065856,AbilityTestAbility
8601,-2147064832,ClearMindAbility
8602,-2147063808,AikidoGrandmasterAbility
8603,-2147062784,AerialTakedownAbility
8604,-2147061760,TomoNageAbility
8605,-2147060736,RestoreHealth6Ability
8606,-2147059712,ExtremeHealingAbility
8607,-2147058688,HarmfulCode3Ability
8608,-2147057664,RejuvenateRSIAbility
8609,-2147056640,UpgradeHealthAbility
8610,-2147055616,PhysicianAbility
8611,-2147054592,BolsterHealth3Ability
8612,-2147053568,DeleteUpgrade2Ability
8613,-2147052544,EnhancedDodgeAbility
8614,-2147051520,EnhancedPotencyAbility
8615,-2147050496,MovementAccelerator3Ability
8616,-2147049472,NegativeConditionSweep2Ability
8617,-2147048448,UpgradeMasterAbility
8618,-2147047424,KungFuGrandmasterAbility
8619,-2147046400,TripleFrontKickAbility
8620,-2147045376,SuicidalButterflyAbility
8621,-2147044352,ExtremeFallingKickAbility
8622,-2147043328,WoodenDummyDrillAbility
8623,-2147042304,KungFuPerfectionAbility
8624,-2147041280,NPCKilledOnlyByHolyWaterAbility
8625,-2147040256,TotalDedicationAbility
8626,-2147039232,GroupRepairs5Ability
8627,-2147038208,GroupRepairs6Ability
8628,-2147037184,ViralShieldingAbility
8629,-2147036160,PanickedHealAbility
8630,-2147035136,RenewRSIAbility
8631,-2147034112,TraumaSurgeonAbility
8632,-2147033088,ExpertRiflemanAbility
8633,-2147032064,RifleMasteryAbility
8634,-2147031040,SteadyAimAbility
8635,-2147030016,NPCAbility
8636,-2147028992,NPCBoostUnderlingsAbility
8637,-2147027968,None
8638,-2147026944,NPCBloodDrinkAbility
8639,-2147025920,NPCHealthRegenLowAbility
8640,-2147024896,NPCTwinRazor2Ability
8641,-2147023872,NPCPounceAbility
8642,-2147022848,CripplingShotAbility
8643,-2147021824,NPCTwinRazorAbility
8644,-2147020800,None
8645,-2147019776,RifleButtSmashAbility
8646,-2147018752,DeadlyShotAbility
8647,-2147017728,None
8648,-2147016704,NPCFeralScentAbility
8649,-2147015680,NPCHealthRegenMediumAbility
8650,-2147014656,NPCHealthRegenHighAbility
8651,-2147013632,None
8652,-2147012608,NPCImmortalAbility
8653,-2147011584,InfectionImmunityAbility
8654,-2147010560,EnrageFoesAbility
8655,-2147009536,NPCKilledOnlyBySilverAbility
8656,-2147008512,NPCKilledOnlyByWoodAbility
8657,-2147007488,UILag2Ability
8658,-2147006464,PlagueZone2Ability
8659,-2147005440,InefficiencyField2Ability
8660,-2147004416,DevastationFieldAbility
8661,-2147003392,DestroyerAbility
8662,-2147002368,RavagerAbility
8663,-2147001344,AttackProgrammingAbility
8664,-2147000320,CodeInfection3Ability
8665,-2146999296,FreezeSystem3Ability
8666,-2146998272,CodeInfection4Ability
8667,-2146997248,InfectArea2Ability
8668,-2146996224,DestroyHealthAbility
8669,-2146995200,EfficientCodeAbility
8670,-2146994176,CodeFluxAbility
8671,-2146993152,FreezeArea2Ability
8672,-2146992128,CombatShutdownAbility
8673,-2146991104,BufferOverflow2Ability
8674,-2146990080,CodeShockAbility
8675,-2146989056,NetworkAttackerAbility
8676,-2146988032,SupremeDamageResistanceAbility
8677,-2146987008,CombatAura2Ability
8678,-2146985984,RecallMissionTeamAbility
8679,-2146984960,SweepParty2Ability
8680,-2146983936,CancelUpgrade2Ability
8681,-2146982912,ImprovedHackingAbility
8682,-2146981888,ForceMultiplierAbility
8683,-2146980864,SubmachineGunSpecialAbility
8684,-2146979840,PinningFireAbility
8685,-2146978816,DirectFireAbility
8686,-2146977792,FullAutoAbility
8687,-2146976768,SMGSpecialistAbility
8688,-2146975744,FullAutoReduxAbility
8689,-2146974720,DuelistAbility
8690,-2146973696,HandgunArtistryAbility
8691,-2146972672,PistolPointBlankAbility
8692,-2146971648,PistolDashAbility
8693,-2146970624,PistolWhipAbility
8694,-2146969600,PistolExecutionAbility
8695,-2146968576,ConcealmentAbility
8696,-2146967552,ConcealedShotAbility
8697,-2146966528,SniperShotAbility
8698,-2146965504,LineUpTheShotAbility
8699,-2146964480,EscapeandEvasionAbility
8700,-2146963456,SniperAbility
8701,-2146962432,NoiseLevelBuffTargetAbility
8702,-2146961408,RippleMagBuffTargetAbility
8703,-2146960384,PillHealthReplenish5Ability
8704,-2146959360,RepairItemsAbility
8705,-2146958336,QuickCodingAbility
8706,-2146957312,AdvancedTinkeringAbility
8707,-2146956288,CodeCrafterAbility
8708,-2146955264,AbilityMakerAbility
8709,-2146954240,WeaponMakerAbility
8710,-2146953216,ToolMakerAbility
8711,-2146952192,ForceCombatAbility
8712,-2146951168,EvadeInterlockAbility
8713,-2146950144,UpgradeMakerAbility
8714,-2146949120,MeleeCombatTacticsAbility
8715,-2146948096,StealthDamageAbility
8716,-2146947072,RangeCombatTacticsAbility
8717,-2146946048,InnerstrengthStandRegenRateAbility
8718,-2146945024,HealthSitRegenRateAbility
8719,-2146944000,HealthStandRegenRateAbility
8720,-2146942976,ApparelMakerAbility
8721,-2146941952,SignalProtectionAbility
8722,-2146940928,CraftingCostDiscountAbility
8723,-2146939904,KarateFocusAbility
8724,-2146938880,MachinegunKickAbility
8725,-2146937856,KarateGrandmasterAbility
8726,-2146936832,WristThrowAbility
8727,-2146935808,BerserkerAttackAbility
8728,-2146934784,KiChargedFootSweepAbility
8729,-2146933760,DataMinerAbility
8730,-2146932736,DataNodeGogglesAbility
8731,-2146931712,DataTapAbility
8732,-2146930688,AdvancedDataNodeGogglesAbility
8733,-2146929664,AdvancedDataTapAbility
8734,-2146928640,None
8735,-2146927616,None
8736,-2146926592,None
8737,-2146925568,CrashStateAbility
8738,-2146924544,None
8739,-2146923520,HolyWaterAttackAbility
8740,-2146922496,TacticBoost1Ability
8741,-2146921472,TacticBoost2Ability
8742,-2146920448,TacticBoost3Ability
8743,-2146919424,TacticBoost4Ability
8744,-2146918400,RifleDamageAbility
8745,-2146917376,HandGunDamageAbility
8746,-2146916352,SubmachineGunDamageAbility
8747,-2146915328,HandGunCombatTacticsAbility
8748,-2146914304,RifleCombatTacticsAbility
8749,-2146913280,SubmachineGunCombatTacticsAbility
8750,-2146912256,AimmedShotTacticsAbility
8751,-2146911232,BurstTacticsAbility
8752,-2146910208,RetaliateTacticsAbility
8753,-2146909184,AimmedShotDamageAbility
8754,-2146908160,BurstDamageAbility
8755,-2146907136,RetaliateDamageAbility
8756,-2146906112,ConcentrationAbility
8757,-2146905088,NPCKissAbility
8758,-2146904064,PreOrderHyperLeapAbility
8759,-2146903040,SuperJumpAbility
8760,-2146902016,JumpAbility
8761,-2146900992,KarateCombatTacticsAbility
8762,-2146899968,KungFuCombatTacticsAbility
8763,-2146898944,AikidoCombatTacticsAbility
8764,-2146897920,AikidoDamageAbility
8765,-2146896896,KarateDamageAbility
8766,-2146895872,KungFuDamageAbility
8767,-2146894848,DeterminationAbility
8768,-2146893824,NPCCounterSneakAbility
8769,-2146892800,SneakAttackDetectionAbility
8770,-2146891776,None
8771,-2146890752,None
8772,-2146889728,None
8773,-2146888704,None
8774,-2146887680,None
8775,-2146886656,None
8776,-2146885632,None
8777,-2146884608,RunAdvancedProgramAbility
8778,-2146883584,RemoteProxy4Ability
8779,-2146882560,RepairSimulacra3Ability
8780,-2146881536,Enrage1Ability
8781,-2146880512,ProxyTechnicianAbility
8782,-2146879488,StaticBlast2Ability
8783,-2146878464,StaticBlast3Ability
8784,-2146877440,WeaponReqsNotMetEffectAbility
8785,-2146876416,TransmitCodeAbility
8786,-2146875392,RemoteProxy5Ability
8787,-2146874368,StunPulseAbility
8788,-2146873344,RepairSimulacra4Ability
8789,-2146872320,Enrage2Ability
8790,-2146871296,StaticBlast4Ability
8791,-2146870272,ProxyMasterAbility
8792,-2146869248,CloseCombatTrainingAbility
8793,-2146868224,LogicDaemon2Ability
8794,-2146867200,PatchDaemon1Ability
8795,-2146866176,AcousticDecoy1Ability
8796,-2146865152,UtilityCoderAbility
8797,-2146864128,LowBlowAbility
8798,-2146863104,BlockTacticsAbility
8799,-2146862080,AcousticDecoy2Ability
8800,-2146861056,CodeHardeningAbility
8801,-2146860032,DaemonBoostAbility
8802,-2146859008,EngageFoesAbility
8803,-2146857984,LogicDaemon3Ability
8804,-2146856960,PatchDaemon2Ability
8805,-2146855936,UtilityTechnicianAbility
8806,-2146854912,EnhanceDaemonAbility
8807,-2146853888,FixSimulacraAbility
8808,-2146852864,LogicDaemon4Ability
8809,-2146851840,PatchDaemon3Ability
8810,-2146850816,BashAbility
8811,-2146849792,DaemonBoost2Ability
8812,-2146848768,UtilityMasterAbility
8813,-2146847744,FindDataNodeAbility
8814,-2146846720,SiphonDataNodeAbility
8815,-2146845696,ConcealedAbility
8816,-2146844672,EvasionStateAbility
8817,-2146843648,NPCWeaklingPenaltyAbility
8818,-2146842624,NPCToughPenaltyAbility
8819,-2146841600,NPCDetectionAbility
8820,-2146840576,ConcentrateAbility
8821,-2146839552,InvisibilityImpartedAbility
8822,-2146838528,NPCVirusBlindDoNotUseAbility
8823,-2146837504,None
8824,-2146836480,None
8825,-2146835456,NPCWolfAttack4Ability
8826,-2146834432,NPCWolfAttack1Ability
8827,-2146833408,NPCWolfAttack2Ability
8828,-2146832384,NPCWolfAttack3Ability
8829,-2146831360,ConsistencyAbility
8830,-2146830336,DetectAbility
8831,-2146829312,DisguiseDurationAbility
8832,-2146828288,SecuritySystemsAbility
8833,-2146827264,MapDownloadingAbility
8834,-2146826240,AnalyzeWeaknessAbility
8835,-2146825216,ComputerHackingAbility
8836,-2146824192,InvisDurationAbility
8837,-2146823168,LockPickingAbility
8838,-2146822144,SixthSensingAbility
8839,-2146821120,TauntAbility
8840,-2146820096,StabilityLossReductionAbility
8841,-2146819072,CodeWritingAbility
8842,-2146818048,ItemDecompilingAbility
8843,-2146817024,ItemCompilingAbility
8844,-2146816000,ApparelCraftingAbility
8845,-2146814976,AbilityCraftingAbility
8846,-2146813952,ToolCraftingAbility
8847,-2146812928,WeaponCraftingAbility
8848,-2146811904,UpgradeCraftingAbility
8849,-2146810880,NPCMinorTacticBoostAbility
8850,-2146809856,NPCMediumTacticBoostAbility
8851,-2146808832,PillConditionSweep1Ability
8852,-2146807808,StableMezAbility
8853,-2146806784,NPCPenaltyBaseAbility
8854,-2146805760,NPCDisguiseAbility
8855,-2146804736,DazeEffectAbility
8856,-2146803712,StaggeredEffectAbility
8857,-2146802688,OffBalanceEffectAbility
8858,-2146801664,None
8859,-2146800640,None
8860,-2146799616,None
8861,-2146798592,None
8862,-2146797568,CombatEffectAbility
8863,-2146796544,SittingEffectAbility
8864,-2146795520,PillBolsterHealth1Ability
8865,-2146794496,PillBolsterHealth4Ability
8866,-2146793472,Antibiotic1Ability
8867,-2146792448,Antibiotic2Ability
8868,-2146791424,Antibiotic3Ability
8869,-2146790400,Antibiotic4Ability
8870,-2146789376,Antibiotic5Ability
8871,-2146788352,None
8872,-2146787328,None
8873,-2146786304,ISDrainTargetAbility
8874,-2146785280,aaVirusDamage1Ability
8875,-2146784256,aaVirusEnhacedDamageAbility
8876,-2146783232,aaLogicCannonAbility
8877,-2146782208,aaHeal1Ability
8878,-2146781184,aaHeal2Ability
8879,-2146780160,aaMeleeMove1
8880,-2146779136,aaMeleeMove2
8881,-2146778112,aaRangeMove1
8882,-2146777088,aaRangeMove2
8883,-2146776064,aaSneakAttack
8884,-2146775040,DeflectBullets1EffectAbility
8885,-2146774016,DeflectVirus1EffectAbility
8886,-2146772992,StaticField1EffectAbility
8887,-2146771968,CombatAura1EffectAbility
8888,-2146770944,CombatAura2EffectAbility
8889,-2146769920,CodeShaperEffectAbility
8890,-2146768896,ProxyTechnicianEffectAbility
8891,-2146767872,DaemonBoostEffectAbility
8892,-2146766848,DaemonBoost2EffectAbility
8893,-2146765824,Miasma1EffectAbility
8894,-2146764800,aaDOT1
8895,-2146763776,LocateDataNodeSkillAbility
8896,-2146762752,TapDataNodeSkillAbility
8897,-2146761728,RepairBonusAbility
8898,-2146760704,CompileSkillAbility
8899,-2146759680,DecompileSkillAbility
8900,-2146758656,RepairSkillAbility
8901,-2146757632,CryptographySkillAbility
8902,-2146756608,NullTargetAbility
8903,-2146755584,aaHealPillAbility
8904,-2146754560,NPCHealthBoostAbility
8905,-2146753536,aaRoot1Ability
8906,-2146752512,NPCAssassinAbility
8907,-2146751488,PVPEffectAbility
8908,-2146750464,HealInhaler1Ability
8909,-2146749440,HealInhaler2Ability
8910,-2146748416,HealInhaler3Ability
8911,-2146747392,HealInhaler4Ability
8912,-2146746368,HealInhaler5Ability
8913,-2146745344,PVPFlipperAbility
8914,-2146744320,NPCChainFlameAbility
8915,-2146743296,NPCChainFlameTriggerAbility
8916,-2146742272,NPCChainFlameEffectAbility
8917,-2146741248,NPCMorpheusSpeechAbility
8918,-2146740224,None
8919,-2146739200,None
8920,-2146738176,None
8921,-2146737152,None
8922,-2146736128,None
8923,-2146735104,None
8924,-2146734080,None
8925,-2146733056,None
8926,-2146732032,ControlImmunityTimerAbility
8927,-2146731008,PVPFlipper2Ability
8928,-2146729984,PVPFlipper3Ability
8929,-2146728960,None
8930,-2146727936,None
8931,-2146726912,None
8932,-2146725888,aaAntibioticPillAbility
8933,-2146724864,NPCAbilityCraftingAbility
8934,-2146723840,NPCAikidoCombatTacticsAbility
8935,-2146722816,NPCAikidoDamageAbility
