Gender,Clothing,Item Name,Min Character Lvl,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus,Bonus Name,Bonus
F,Shirt,Armored Red Crush Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Gold Crush Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Crush Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Blackbee Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Blackbee Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored White Signet Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Signet Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Signet Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Signet Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Signet Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Spider Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Crimson Spider Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Spider Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Rose Streta Zippered Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Streta Zippered Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Crimson Streta Zippered Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Streta Zippered Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Streta Zippered Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Ruby Streta Zippered Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Emerald Streta Zippered Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Gold Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored White Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Mean Green Blake Corset Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored White Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Lavender Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple-Blue Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Sea Foam Milleri Crème Dress ,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shoes,Armored Black Kovach Leather Boots,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shoes,Armored Black Yozomaki Sidestrap Boots,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shoes,Armored Black Skaver Low Boots,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shoes,Armored Black Avero Snakeskin Short Boots,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shoes,Armored Black Avero Open Heels,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shoes,Armored White Lambda Sneakers,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shoes,Armored White Avero Heeled Pumps,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Sif Piped Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Sif Piped Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Indigo Sif Piped Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Aquamarine Sif Piped Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Sif Snakeskin Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Turquoise Sif Snakeskin Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Sif Snakeskin Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Violet Sif Snakeskin Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Masselli Short Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Masselli Short Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange Masselli Short Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Masselli Short Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Violet Masselli Short Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Masselli Short Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Brown Masselli Short Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta Masselli Short Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Avera Shell Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Dark Purple Avera Shell Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Avera Shell Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Avera Shell Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Gold Avera Shell Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Avera Shell Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Avera Shell Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta Avera Shell Leather Dress,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Teal/Red Li Shuriken Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple/Yellow Li Shuriken Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange/Yellow Li Shuriken Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Li Blossom Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Li Blossom Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Lavender Li Blossom Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Li Dragon Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Li Dragon Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Gold Li Dragon Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Li Dragon Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange Li Dragon Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Light Green Li Dragon Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Li Dragon Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Li Dragon Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Magenta Li Dragon Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Black Li Clasped Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Red Li Clasped Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Orange Li Clasped Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Yellow Li Clasped Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Purple Li Clasped Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Violet Li Clasped Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Jade Li Clasped Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Green Li Clasped Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Dress,Armored Aquamarine Li Clasped Tunic and Pants,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Purple Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Light Green Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Yellow Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Aqua Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Yellow-Green Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Green Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Deep Purple Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Magenta Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Light Red Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Gold Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dull Green Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Black Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Pale Purple Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Bright Magenta Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Light Green Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Yellow Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dull Purple Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Purple Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Orange Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Olive Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dull Black Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Dark Red Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Green-Yellow Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Catsuit,Armored Sandy Metro Long-Sleeved Catsuit,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black/Yellow G-Met Short T-Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black/Red G-Met Short T-Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black/Green G-Met Short T-Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black/Black G-Met Short T-Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black/Red G-Met Short T-Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dark Purple Razorgirl Rubber Halfshirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dark Green Razorgirl Rubber Halfshirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Razorgirl Rubber Halfshirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Razorgirl Rubber Halfshirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored White Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Turquoise Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Violet Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Pink Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Silver Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Salmon Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Sand Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Yellow Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Tan Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Slate Metro Reinforced Half-shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Silk Collar Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored White Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Medium Purple Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Turquoise Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dark Purple Maris Shirt and Vest Combo,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Grey Silk Collar Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dull Green Silk Collar Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Plum Silk Collar Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Yellow Silk Collar Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dark Red Silk Collar Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Sea Green Faux Corset Long-Sleeved Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Faux Corset Long-Sleeved Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Faux Corset Long-Sleeved Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Faux Corset Long-Sleeved Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Faux Corset Long-Sleeved Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Faux Corset Long-Sleeved Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Faux Corset Long-Sleeved Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Yellow-Green Faux Corset Long-Sleeved Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Pink Faux Corset Long-Sleeved Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Avera Sleeveless Gilted Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Avera Sleeveless Gilted Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Avera Sleeveless Gilted Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Lotus Sleeveless Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Lotus Sleeveless Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Emerald Lotus Sleeveless Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Jade Lotus Sleeveless Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Avera Sleeveless Gilted Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dull Black Avera Sleeveless Gilted Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Reddish Avera Sleeveless Gilted Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dull Purple Avera Sleeveless Gilted Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Butterfly Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Butterfly Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Butterfly Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Butterfly Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Butterfly Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Butterfly Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Yellow Butterfly Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Turquoise Butterfly Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Arasiki Kyoto Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Arasiki Kyoto Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Arasiki Kyoto Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orchid Arasiki Kyoto Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Arasiki Kyoto Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Slate Green Arasiki Kyoto Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Arasiki Kyoto Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Arasiki Kyoto Leather Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Blackbee Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Blackbee Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Crush Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Turquoise Crush Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Crush Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Crush Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Indigo Blackbee Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Gold Blackbee Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Tarnished Gold Blackbee Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dark Gold Blackbee Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Faded Gray-Green Velvet Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Velvet Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Velvet Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Velvet Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Velvet Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Gold Velvet Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Tan Velvet Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Slate Green Velvet Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Shimmer Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Brown Shimmer Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Shimmer Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Shimmer Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Shimmer Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Gold Shimmer Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Silver Shimmer Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Sea Green Shimmer Tankini,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Spider Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Spider Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Light Purple Spider Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Signet Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green-Yellow Signet Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Violet Signet Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Spider Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dark Cyan Spider Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Consular Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Consular Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Consular Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Consular Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Consular Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Consular Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Slate Green Consular Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Dark Purple Consular Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Black Contrast Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Red Contrast Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored White Contrast Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Magenta Contrast Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Orange Contrast Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Purple Contrast Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Contrast Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Sea Green Contrast Midriff Blouse,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Yellow Streta Zippered Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
F,Shirt,Armored Green Braela Leather Reinforced Shirt,40,MeleeDamageResistance ,29,RangedDamageResistance ,29
